ts_start,ts_end,price
2023-09-18 07:00:00,2023-09-18 08:00:00,0.145170
2023-09-18 06:00:00,2023-09-18 07:00:00,0.175080
2023-09-18 05:00:00,2023-09-18 06:00:00,0.085840
2023-09-18 04:00:00,2023-09-18 05:00:00,0.084220
2023-09-18 03:00:00,2023-09-18 04:00:00,0.081730
2023-09-18 02:00:00,2023-09-18 03:00:00,0.088060
2023-09-18 01:00:00,2023-09-18 02:00:00,0.093600
2023-09-18 00:00:00,2023-09-18 01:00:00,0.099180
2023-09-17 23:00:00,2023-09-18 00:00:00,0.108910
2023-09-17 22:00:00,2023-09-17 23:00:00,0.118250
2023-09-17 21:00:00,2023-09-17 22:00:00,0.136430
2023-09-17 20:00:00,2023-09-17 21:00:00,0.250030
2023-09-17 19:00:00,2023-09-17 20:00:00,0.131410
2023-09-17 18:00:00,2023-09-17 19:00:00,0.189000
2023-09-17 17:00:00,2023-09-17 18:00:00,0.078050
2023-09-17 16:00:00,2023-09-17 17:00:00,0.078020
2023-09-17 15:00:00,2023-09-17 16:00:00,0.099090
2023-09-17 14:00:00,2023-09-17 15:00:00,0.114110
2023-09-17 13:00:00,2023-09-17 14:00:00,0.128950
2023-09-17 12:00:00,2023-09-17 13:00:00,0.099080
2023-09-17 11:00:00,2023-09-17 12:00:00,0.099000
2023-09-17 10:00:00,2023-09-17 11:00:00,0.082360
2023-09-17 09:00:00,2023-09-17 10:00:00,0.092910
2023-09-17 08:00:00,2023-09-17 09:00:00,0.101990
2023-09-17 07:00:00,2023-09-17 08:00:00,0.097850
2023-09-17 06:00:00,2023-09-17 07:00:00,0.098160
2023-09-17 05:00:00,2023-09-17 06:00:00,0.099020
2023-09-17 04:00:00,2023-09-17 05:00:00,0.099170
2023-09-17 03:00:00,2023-09-17 04:00:00,0.103810
2023-09-17 02:00:00,2023-09-17 03:00:00,0.104350
2023-09-17 01:00:00,2023-09-17 02:00:00,0.108990
2023-09-17 00:00:00,2023-09-17 01:00:00,0.099800
2023-09-16 23:00:00,2023-09-17 00:00:00,0.105030
2023-09-16 22:00:00,2023-09-16 23:00:00,0.117280
2023-09-16 21:00:00,2023-09-16 22:00:00,0.142640
2023-09-16 20:00:00,2023-09-16 21:00:00,0.178470
2023-09-16 19:00:00,2023-09-16 20:00:00,0.208300
2023-09-16 18:00:00,2023-09-16 19:00:00,0.174500
2023-09-16 17:00:00,2023-09-16 18:00:00,0.250050
2023-09-16 16:00:00,2023-09-16 17:00:00,0.090070
2023-09-16 15:00:00,2023-09-16 16:00:00,0.040010
2023-09-16 14:00:00,2023-09-16 15:00:00,0.090000
2023-09-16 13:00:00,2023-09-16 14:00:00,0.065690
2023-09-16 12:00:00,2023-09-16 13:00:00,0.075020
2023-09-16 11:00:00,2023-09-16 12:00:00,0.079000
2023-09-16 10:00:00,2023-09-16 11:00:00,0.090790
2023-09-16 09:00:00,2023-09-16 10:00:00,0.188980
2023-09-16 08:00:00,2023-09-16 09:00:00,0.250070
2023-09-16 07:00:00,2023-09-16 08:00:00,0.250060
2023-09-16 06:00:00,2023-09-16 07:00:00,0.091600
2023-09-16 05:00:00,2023-09-16 06:00:00,0.092100
2023-09-16 04:00:00,2023-09-16 05:00:00,0.089930
2023-09-16 03:00:00,2023-09-16 04:00:00,0.091640
2023-09-16 02:00:00,2023-09-16 03:00:00,0.094020
2023-09-16 01:00:00,2023-09-16 02:00:00,0.218120
2023-09-16 00:00:00,2023-09-16 01:00:00,0.095770
2023-09-15 23:00:00,2023-09-16 00:00:00,0.102540
2023-09-15 22:00:00,2023-09-15 23:00:00,0.122020
2023-09-15 21:00:00,2023-09-15 22:00:00,0.162960
2023-09-15 20:00:00,2023-09-15 21:00:00,0.200070
2023-09-15 19:00:00,2023-09-15 20:00:00,0.200040
2023-09-15 18:00:00,2023-09-15 19:00:00,0.174640
2023-09-15 17:00:00,2023-09-15 18:00:00,0.093400
2023-09-15 16:00:00,2023-09-15 17:00:00,0.085610
2023-09-15 15:00:00,2023-09-15 16:00:00,0.071350
2023-09-15 14:00:00,2023-09-15 15:00:00,0.065290
2023-09-15 13:00:00,2023-09-15 14:00:00,0.079400
2023-09-15 12:00:00,2023-09-15 13:00:00,0.143790
2023-09-15 11:00:00,2023-09-15 12:00:00,0.249990
2023-09-15 10:00:00,2023-09-15 11:00:00,0.249790
2023-09-15 09:00:00,2023-09-15 10:00:00,0.215510
2023-09-15 08:00:00,2023-09-15 09:00:00,0.250090
2023-09-15 07:00:00,2023-09-15 08:00:00,0.249800
2023-09-15 06:00:00,2023-09-15 07:00:00,0.200060
2023-09-15 05:00:00,2023-09-15 06:00:00,0.125010
2023-09-15 04:00:00,2023-09-15 05:00:00,0.125000
2023-09-15 03:00:00,2023-09-15 04:00:00,0.125010
2023-09-15 02:00:00,2023-09-15 03:00:00,0.125030
2023-09-15 01:00:00,2023-09-15 02:00:00,0.125020
2023-09-15 00:00:00,2023-09-15 01:00:00,0.099370
2023-09-14 23:00:00,2023-09-15 00:00:00,0.114140
2023-09-14 22:00:00,2023-09-14 23:00:00,0.134880
2023-09-14 21:00:00,2023-09-14 22:00:00,0.185800
2023-09-14 20:00:00,2023-09-14 21:00:00,0.230280
2023-09-14 19:00:00,2023-09-14 20:00:00,0.173010
2023-09-14 18:00:00,2023-09-14 19:00:00,0.145920
2023-09-14 17:00:00,2023-09-14 18:00:00,0.098290
2023-09-14 16:00:00,2023-09-14 17:00:00,0.096140
2023-09-14 15:00:00,2023-09-14 16:00:00,0.090370
2023-09-14 14:00:00,2023-09-14 15:00:00,0.089870
2023-09-14 13:00:00,2023-09-14 14:00:00,0.091460
2023-09-14 12:00:00,2023-09-14 13:00:00,0.092430
2023-09-14 11:00:00,2023-09-14 12:00:00,0.096820
2023-09-14 10:00:00,2023-09-14 11:00:00,0.118080
2023-09-14 09:00:00,2023-09-14 10:00:00,0.155090
2023-09-14 08:00:00,2023-09-14 09:00:00,0.178360
2023-09-14 07:00:00,2023-09-14 08:00:00,0.139880
2023-09-14 06:00:00,2023-09-14 07:00:00,0.103990
2023-09-14 05:00:00,2023-09-14 06:00:00,0.097580
2023-09-14 04:00:00,2023-09-14 05:00:00,0.099340
2023-09-14 03:00:00,2023-09-14 04:00:00,0.098060
2023-09-14 02:00:00,2023-09-14 03:00:00,0.094800
2023-09-14 01:00:00,2023-09-14 02:00:00,0.096300
2023-09-14 00:00:00,2023-09-14 01:00:00,0.098070
2023-09-13 23:00:00,2023-09-14 00:00:00,0.106410
2023-09-13 22:00:00,2023-09-13 23:00:00,0.122790
2023-09-13 21:00:00,2023-09-13 22:00:00,0.142000
2023-09-13 20:00:00,2023-09-13 21:00:00,0.160450
2023-09-13 19:00:00,2023-09-13 20:00:00,0.152400
2023-09-13 18:00:00,2023-09-13 19:00:00,0.141000
2023-09-13 17:00:00,2023-09-13 18:00:00,0.180010
2023-09-13 16:00:00,2023-09-13 17:00:00,0.100780
2023-09-13 15:00:00,2023-09-13 16:00:00,0.092230
2023-09-13 14:00:00,2023-09-13 15:00:00,0.119990
2023-09-13 13:00:00,2023-09-13 14:00:00,0.150000
2023-09-13 12:00:00,2023-09-13 13:00:00,0.200010
2023-09-13 11:00:00,2023-09-13 12:00:00,0.200060
2023-09-13 10:00:00,2023-09-13 11:00:00,0.170150
2023-09-13 09:00:00,2023-09-13 10:00:00,0.200000
2023-09-13 08:00:00,2023-09-13 09:00:00,0.149970
2023-09-13 07:00:00,2023-09-13 08:00:00,0.137350
2023-09-13 06:00:00,2023-09-13 07:00:00,0.105820
2023-09-13 05:00:00,2023-09-13 06:00:00,0.167420
2023-09-13 04:00:00,2023-09-13 05:00:00,0.100980
2023-09-13 03:00:00,2023-09-13 04:00:00,0.100480
2023-09-13 02:00:00,2023-09-13 03:00:00,0.099900
2023-09-13 01:00:00,2023-09-13 02:00:00,0.106450
2023-09-13 00:00:00,2023-09-13 01:00:00,0.093770
2023-09-12 23:00:00,2023-09-13 00:00:00,0.115550
2023-09-12 22:00:00,2023-09-12 23:00:00,0.136620
2023-09-12 21:00:00,2023-09-12 22:00:00,0.184400
2023-09-12 20:00:00,2023-09-12 21:00:00,0.250000
2023-09-12 19:00:00,2023-09-12 20:00:00,0.187010
2023-09-12 18:00:00,2023-09-12 19:00:00,0.200030
2023-09-12 17:00:00,2023-09-12 18:00:00,0.200090
2023-09-12 16:00:00,2023-09-12 17:00:00,0.200070
2023-09-12 15:00:00,2023-09-12 16:00:00,0.200000
2023-09-12 14:00:00,2023-09-12 15:00:00,0.093860
2023-09-12 13:00:00,2023-09-12 14:00:00,0.096520
2023-09-12 12:00:00,2023-09-12 13:00:00,0.200000
2023-09-12 11:00:00,2023-09-12 12:00:00,0.108440
2023-09-12 10:00:00,2023-09-12 11:00:00,0.123220
2023-09-12 09:00:00,2023-09-12 10:00:00,0.146390
2023-09-12 08:00:00,2023-09-12 09:00:00,0.215300
2023-09-12 07:00:00,2023-09-12 08:00:00,0.151970
2023-09-12 06:00:00,2023-09-12 07:00:00,0.115550
2023-09-12 05:00:00,2023-09-12 06:00:00,0.129430
2023-09-12 04:00:00,2023-09-12 05:00:00,0.105070
2023-09-12 03:00:00,2023-09-12 04:00:00,0.105240
2023-09-12 02:00:00,2023-09-12 03:00:00,0.105060
2023-09-12 01:00:00,2023-09-12 02:00:00,0.106230
2023-09-12 00:00:00,2023-09-12 01:00:00,0.119940
2023-09-11 23:00:00,2023-09-12 00:00:00,0.147240
2023-09-11 22:00:00,2023-09-11 23:00:00,0.200030
2023-09-11 21:00:00,2023-09-11 22:00:00,0.325090
2023-09-11 20:00:00,2023-09-11 21:00:00,0.468820
2023-09-11 19:00:00,2023-09-11 20:00:00,0.262960
2023-09-11 18:00:00,2023-09-11 19:00:00,0.135380
2023-09-11 17:00:00,2023-09-11 18:00:00,0.200010
2023-09-11 16:00:00,2023-09-11 17:00:00,0.092530
2023-09-11 15:00:00,2023-09-11 16:00:00,0.102290
2023-09-11 14:00:00,2023-09-11 15:00:00,0.150500
2023-09-11 13:00:00,2023-09-11 14:00:00,0.200040
2023-09-11 12:00:00,2023-09-11 13:00:00,0.200050
2023-09-11 11:00:00,2023-09-11 12:00:00,0.249800
2023-09-11 10:00:00,2023-09-11 11:00:00,0.300080
2023-09-11 09:00:00,2023-09-11 10:00:00,0.279920
2023-09-11 08:00:00,2023-09-11 09:00:00,0.279920
2023-09-11 07:00:00,2023-09-11 08:00:00,0.200030
2023-09-11 06:00:00,2023-09-11 07:00:00,0.180000
2023-09-11 05:00:00,2023-09-11 06:00:00,0.094150
2023-09-11 04:00:00,2023-09-11 05:00:00,0.092800
2023-09-11 03:00:00,2023-09-11 04:00:00,0.096030
2023-09-11 02:00:00,2023-09-11 03:00:00,0.097350
2023-09-11 01:00:00,2023-09-11 02:00:00,0.105000
2023-09-11 00:00:00,2023-09-11 01:00:00,0.100860
2023-09-10 23:00:00,2023-09-11 00:00:00,0.113930
2023-09-10 22:00:00,2023-09-10 23:00:00,0.131570
2023-09-10 21:00:00,2023-09-10 22:00:00,0.152190
2023-09-10 20:00:00,2023-09-10 21:00:00,0.152150
2023-09-10 19:00:00,2023-09-10 20:00:00,0.139980
2023-09-10 18:00:00,2023-09-10 19:00:00,0.140040
2023-09-10 17:00:00,2023-09-10 18:00:00,0.079000
2023-09-10 16:00:00,2023-09-10 17:00:00,0.040010
2023-09-10 15:00:00,2023-09-10 16:00:00,0.006580
2023-09-10 14:00:00,2023-09-10 15:00:00,0.001920
2023-09-10 13:00:00,2023-09-10 14:00:00,0.008280
2023-09-10 12:00:00,2023-09-10 13:00:00,0.018000
2023-09-10 11:00:00,2023-09-10 12:00:00,0.140000
2023-09-10 10:00:00,2023-09-10 11:00:00,0.052700
2023-09-10 09:00:00,2023-09-10 10:00:00,0.093270
2023-09-10 08:00:00,2023-09-10 09:00:00,0.099100
2023-09-10 07:00:00,2023-09-10 08:00:00,0.098710
2023-09-10 06:00:00,2023-09-10 07:00:00,0.097860
2023-09-10 05:00:00,2023-09-10 06:00:00,0.099090
2023-09-10 04:00:00,2023-09-10 05:00:00,0.100280
2023-09-10 03:00:00,2023-09-10 04:00:00,0.103370
2023-09-10 02:00:00,2023-09-10 03:00:00,0.103960
2023-09-10 01:00:00,2023-09-10 02:00:00,0.105850
2023-09-10 00:00:00,2023-09-10 01:00:00,0.103160
2023-09-09 23:00:00,2023-09-10 00:00:00,0.110900
2023-09-09 22:00:00,2023-09-09 23:00:00,0.131780
2023-09-09 21:00:00,2023-09-09 22:00:00,0.156020
2023-09-09 20:00:00,2023-09-09 21:00:00,0.211760
2023-09-09 19:00:00,2023-09-09 20:00:00,0.121220
2023-09-09 18:00:00,2023-09-09 19:00:00,0.220000
2023-09-09 17:00:00,2023-09-09 18:00:00,0.100100
2023-09-09 16:00:00,2023-09-09 17:00:00,0.150030
2023-09-09 15:00:00,2023-09-09 16:00:00,0.150050
2023-09-09 14:00:00,2023-09-09 15:00:00,0.040010
2023-09-09 13:00:00,2023-09-09 14:00:00,0.040010
2023-09-09 12:00:00,2023-09-09 13:00:00,0.150070
2023-09-09 11:00:00,2023-09-09 12:00:00,0.073800
2023-09-09 10:00:00,2023-09-09 11:00:00,0.089770
2023-09-09 09:00:00,2023-09-09 10:00:00,0.139910
2023-09-09 08:00:00,2023-09-09 09:00:00,0.169550
2023-09-09 07:00:00,2023-09-09 08:00:00,0.103790
2023-09-09 06:00:00,2023-09-09 07:00:00,0.143990
2023-09-09 05:00:00,2023-09-09 06:00:00,0.100530
2023-09-09 04:00:00,2023-09-09 05:00:00,0.100000
2023-09-09 03:00:00,2023-09-09 04:00:00,0.100010
2023-09-09 02:00:00,2023-09-09 03:00:00,0.102470
2023-09-09 01:00:00,2023-09-09 02:00:00,0.105200
2023-09-09 00:00:00,2023-09-09 01:00:00,0.105980
2023-09-08 23:00:00,2023-09-09 00:00:00,0.113930
2023-09-08 22:00:00,2023-09-08 23:00:00,0.132080
2023-09-08 21:00:00,2023-09-08 22:00:00,0.193700
2023-09-08 20:00:00,2023-09-08 21:00:00,0.223630
2023-09-08 19:00:00,2023-09-08 20:00:00,0.169820
2023-09-08 18:00:00,2023-09-08 19:00:00,0.145590
2023-09-08 17:00:00,2023-09-08 18:00:00,0.088410
2023-09-08 16:00:00,2023-09-08 17:00:00,0.080230
2023-09-08 15:00:00,2023-09-08 16:00:00,0.072600
2023-09-08 14:00:00,2023-09-08 15:00:00,0.070990
2023-09-08 13:00:00,2023-09-08 14:00:00,0.114380
2023-09-08 12:00:00,2023-09-08 13:00:00,0.145250
2023-09-08 11:00:00,2023-09-08 12:00:00,0.101700
2023-09-08 10:00:00,2023-09-08 11:00:00,0.123370
2023-09-08 09:00:00,2023-09-08 10:00:00,0.220060
2023-09-08 08:00:00,2023-09-08 09:00:00,0.212500
2023-09-08 07:00:00,2023-09-08 08:00:00,0.120950
2023-09-08 06:00:00,2023-09-08 07:00:00,0.093260
2023-09-08 05:00:00,2023-09-08 06:00:00,0.087160
2023-09-08 04:00:00,2023-09-08 05:00:00,0.082100
2023-09-08 03:00:00,2023-09-08 04:00:00,0.082060
2023-09-08 02:00:00,2023-09-08 03:00:00,0.081520
2023-09-08 01:00:00,2023-09-08 02:00:00,0.084620
2023-09-08 00:00:00,2023-09-08 01:00:00,0.089360
2023-09-07 23:00:00,2023-09-08 00:00:00,0.101400
2023-09-07 22:00:00,2023-09-07 23:00:00,0.250080
2023-09-07 21:00:00,2023-09-07 22:00:00,0.325020
2023-09-07 20:00:00,2023-09-07 21:00:00,0.364350
2023-09-07 19:00:00,2023-09-07 20:00:00,0.399920
2023-09-07 18:00:00,2023-09-07 19:00:00,0.250030
2023-09-07 17:00:00,2023-09-07 18:00:00,0.200080
2023-09-07 16:00:00,2023-09-07 17:00:00,0.106540
2023-09-07 15:00:00,2023-09-07 16:00:00,0.071200
2023-09-07 14:00:00,2023-09-07 15:00:00,0.066040
2023-09-07 13:00:00,2023-09-07 14:00:00,0.069350
2023-09-07 12:00:00,2023-09-07 13:00:00,0.070610
2023-09-07 11:00:00,2023-09-07 12:00:00,0.101800
2023-09-07 10:00:00,2023-09-07 11:00:00,0.173200
2023-09-07 09:00:00,2023-09-07 10:00:00,0.250010
2023-09-07 08:00:00,2023-09-07 09:00:00,0.356240
2023-09-07 07:00:00,2023-09-07 08:00:00,0.150030
2023-09-07 06:00:00,2023-09-07 07:00:00,0.227000
2023-09-07 05:00:00,2023-09-07 06:00:00,0.087440
2023-09-07 04:00:00,2023-09-07 05:00:00,0.101800
2023-09-07 03:00:00,2023-09-07 04:00:00,0.089190
2023-09-07 02:00:00,2023-09-07 03:00:00,0.091370
2023-09-07 01:00:00,2023-09-07 02:00:00,0.095420
2023-09-07 00:00:00,2023-09-07 01:00:00,0.095720
2023-09-06 23:00:00,2023-09-07 00:00:00,0.105500
2023-09-06 22:00:00,2023-09-06 23:00:00,0.130280
2023-09-06 21:00:00,2023-09-06 22:00:00,0.250020
2023-09-06 20:00:00,2023-09-06 21:00:00,0.250060
2023-09-06 19:00:00,2023-09-06 20:00:00,0.150100
2023-09-06 18:00:00,2023-09-06 19:00:00,0.250040
2023-09-06 17:00:00,2023-09-06 18:00:00,0.250010
2023-09-06 16:00:00,2023-09-06 17:00:00,0.120970
2023-09-06 15:00:00,2023-09-06 16:00:00,0.075480
2023-09-06 14:00:00,2023-09-06 15:00:00,0.073600
2023-09-06 13:00:00,2023-09-06 14:00:00,0.075180
2023-09-06 12:00:00,2023-09-06 13:00:00,0.082100
2023-09-06 11:00:00,2023-09-06 12:00:00,0.088650
2023-09-06 10:00:00,2023-09-06 11:00:00,0.102100
2023-09-06 09:00:00,2023-09-06 10:00:00,0.150080
2023-09-06 08:00:00,2023-09-06 09:00:00,0.190070
2023-09-06 07:00:00,2023-09-06 08:00:00,0.124020
2023-09-06 06:00:00,2023-09-06 07:00:00,0.102380
2023-09-06 05:00:00,2023-09-06 06:00:00,0.092230
2023-09-06 04:00:00,2023-09-06 05:00:00,0.091630
2023-09-06 03:00:00,2023-09-06 04:00:00,0.091280
2023-09-06 02:00:00,2023-09-06 03:00:00,0.085520
2023-09-06 01:00:00,2023-09-06 02:00:00,0.088890
2023-09-06 00:00:00,2023-09-06 01:00:00,0.096030
2023-09-05 23:00:00,2023-09-06 00:00:00,0.107610
2023-09-05 22:00:00,2023-09-05 23:00:00,0.121950
2023-09-05 21:00:00,2023-09-05 22:00:00,0.155280
2023-09-05 20:00:00,2023-09-05 21:00:00,0.183400
2023-09-05 19:00:00,2023-09-05 20:00:00,0.129100
2023-09-05 18:00:00,2023-09-05 19:00:00,0.103260
2023-09-05 17:00:00,2023-09-05 18:00:00,0.088510
2023-09-05 16:00:00,2023-09-05 17:00:00,0.083000
2023-09-05 15:00:00,2023-09-05 16:00:00,0.077480
2023-09-05 14:00:00,2023-09-05 15:00:00,0.075070
2023-09-05 13:00:00,2023-09-05 14:00:00,0.120590
2023-09-05 12:00:00,2023-09-05 13:00:00,0.081850
2023-09-05 11:00:00,2023-09-05 12:00:00,0.088000
2023-09-05 10:00:00,2023-09-05 11:00:00,0.130830
2023-09-05 09:00:00,2023-09-05 10:00:00,0.150050
2023-09-05 08:00:00,2023-09-05 09:00:00,0.150050
2023-09-05 07:00:00,2023-09-05 08:00:00,0.118850
2023-09-05 06:00:00,2023-09-05 07:00:00,0.095330
2023-09-05 05:00:00,2023-09-05 06:00:00,0.090690
2023-09-05 04:00:00,2023-09-05 05:00:00,0.090700
2023-09-05 03:00:00,2023-09-05 04:00:00,0.091050
2023-09-05 02:00:00,2023-09-05 03:00:00,0.091660
2023-09-05 01:00:00,2023-09-05 02:00:00,0.094320
2023-09-05 00:00:00,2023-09-05 01:00:00,0.095540
2023-09-04 23:00:00,2023-09-05 00:00:00,0.105040
2023-09-04 22:00:00,2023-09-04 23:00:00,0.140040
2023-09-04 21:00:00,2023-09-04 22:00:00,0.250080
2023-09-04 20:00:00,2023-09-04 21:00:00,0.250080
2023-09-04 19:00:00,2023-09-04 20:00:00,0.180100
2023-09-04 18:00:00,2023-09-04 19:00:00,0.180050
2023-09-04 17:00:00,2023-09-04 18:00:00,0.180050
2023-09-04 16:00:00,2023-09-04 17:00:00,0.120990
2023-09-04 15:00:00,2023-09-04 16:00:00,0.102900
2023-09-04 14:00:00,2023-09-04 15:00:00,0.102900
2023-09-04 13:00:00,2023-09-04 14:00:00,0.137710
2023-09-04 12:00:00,2023-09-04 13:00:00,0.082070
2023-09-04 11:00:00,2023-09-04 12:00:00,0.160000
2023-09-04 10:00:00,2023-09-04 11:00:00,0.150090
2023-09-04 09:00:00,2023-09-04 10:00:00,0.250090
2023-09-04 08:00:00,2023-09-04 09:00:00,0.250050
2023-09-04 07:00:00,2023-09-04 08:00:00,0.160070
2023-09-04 06:00:00,2023-09-04 07:00:00,0.160020
2023-09-04 05:00:00,2023-09-04 06:00:00,0.102900
2023-09-04 04:00:00,2023-09-04 05:00:00,0.090920
2023-09-04 03:00:00,2023-09-04 04:00:00,0.102900
2023-09-04 02:00:00,2023-09-04 03:00:00,0.102900
2023-09-04 01:00:00,2023-09-04 02:00:00,0.102890
2023-09-04 00:00:00,2023-09-04 01:00:00,0.100980
2023-09-03 23:00:00,2023-09-04 00:00:00,0.109590
2023-09-03 22:00:00,2023-09-03 23:00:00,0.118940
2023-09-03 21:00:00,2023-09-03 22:00:00,0.137400
2023-09-03 20:00:00,2023-09-03 21:00:00,0.124300
2023-09-03 19:00:00,2023-09-03 20:00:00,0.109240
2023-09-03 18:00:00,2023-09-03 19:00:00,0.093820
2023-09-03 17:00:00,2023-09-03 18:00:00,0.053660
2023-09-03 16:00:00,2023-09-03 17:00:00,0.040480
2023-09-03 15:00:00,2023-09-03 16:00:00,0.030820
2023-09-03 14:00:00,2023-09-03 15:00:00,0.023820
2023-09-03 13:00:00,2023-09-03 14:00:00,0.021370
2023-09-03 12:00:00,2023-09-03 13:00:00,0.043430
2023-09-03 11:00:00,2023-09-03 12:00:00,0.060300
2023-09-03 10:00:00,2023-09-03 11:00:00,0.082600
2023-09-03 09:00:00,2023-09-03 10:00:00,0.089270
2023-09-03 08:00:00,2023-09-03 09:00:00,0.093740
2023-09-03 07:00:00,2023-09-03 08:00:00,0.097370
2023-09-03 06:00:00,2023-09-03 07:00:00,0.021370
2023-09-03 05:00:00,2023-09-03 06:00:00,0.019580
2023-09-03 04:00:00,2023-09-03 05:00:00,0.019250
2023-09-03 03:00:00,2023-09-03 04:00:00,0.019200
2023-09-03 02:00:00,2023-09-03 03:00:00,0.019380
2023-09-03 01:00:00,2023-09-03 02:00:00,0.022820
2023-09-03 00:00:00,2023-09-03 01:00:00,0.097340
2023-09-02 23:00:00,2023-09-03 00:00:00,0.105640
2023-09-02 22:00:00,2023-09-02 23:00:00,0.115340
2023-09-02 21:00:00,2023-09-02 22:00:00,0.133060
2023-09-02 20:00:00,2023-09-02 21:00:00,0.127510
2023-09-02 19:00:00,2023-09-02 20:00:00,0.110000
2023-09-02 18:00:00,2023-09-02 19:00:00,0.115000
2023-09-02 17:00:00,2023-09-02 18:00:00,0.080010
2023-09-02 16:00:00,2023-09-02 17:00:00,0.069400
2023-09-02 15:00:00,2023-09-02 16:00:00,0.131620
2023-09-02 14:00:00,2023-09-02 15:00:00,0.094620
2023-09-02 13:00:00,2023-09-02 14:00:00,0.118630
2023-09-02 12:00:00,2023-09-02 13:00:00,0.080000
2023-09-02 11:00:00,2023-09-02 12:00:00,0.089770
2023-09-02 10:00:00,2023-09-02 11:00:00,0.113090
2023-09-02 09:00:00,2023-09-02 10:00:00,0.104100
2023-09-02 08:00:00,2023-09-02 09:00:00,0.101090
2023-09-02 07:00:00,2023-09-02 08:00:00,0.072560
2023-09-02 06:00:00,2023-09-02 07:00:00,0.046360
2023-09-02 05:00:00,2023-09-02 06:00:00,0.035230
2023-09-02 04:00:00,2023-09-02 05:00:00,0.032330
2023-09-02 03:00:00,2023-09-02 04:00:00,0.034960
2023-09-02 02:00:00,2023-09-02 03:00:00,0.038600
2023-09-02 01:00:00,2023-09-02 02:00:00,0.040000
2023-09-02 00:00:00,2023-09-02 01:00:00,0.089220
2023-09-01 23:00:00,2023-09-02 00:00:00,0.118560
2023-09-01 22:00:00,2023-09-01 23:00:00,0.131960
2023-09-01 21:00:00,2023-09-01 22:00:00,0.180430
2023-09-01 20:00:00,2023-09-01 21:00:00,0.199140
2023-09-01 19:00:00,2023-09-01 20:00:00,0.148760
2023-09-01 18:00:00,2023-09-01 19:00:00,0.145200
2023-09-01 17:00:00,2023-09-01 18:00:00,0.094330
2023-09-01 16:00:00,2023-09-01 17:00:00,0.091590
2023-09-01 15:00:00,2023-09-01 16:00:00,0.088820
2023-09-01 14:00:00,2023-09-01 15:00:00,0.088900
2023-09-01 13:00:00,2023-09-01 14:00:00,0.092020
2023-09-01 12:00:00,2023-09-01 13:00:00,0.120000
2023-09-01 11:00:00,2023-09-01 12:00:00,0.170850
2023-09-01 10:00:00,2023-09-01 11:00:00,0.160820
2023-09-01 09:00:00,2023-09-01 10:00:00,0.199950
2023-09-01 08:00:00,2023-09-01 09:00:00,0.152860
2023-09-01 07:00:00,2023-09-01 08:00:00,0.112090
2023-09-01 06:00:00,2023-09-01 07:00:00,0.096670
2023-09-01 05:00:00,2023-09-01 06:00:00,0.093230
2023-09-01 04:00:00,2023-09-01 05:00:00,0.092640
2023-09-01 03:00:00,2023-09-01 04:00:00,0.093290
2023-09-01 02:00:00,2023-09-01 03:00:00,0.095970
2023-09-01 01:00:00,2023-09-01 02:00:00,0.098900
2023-09-01 00:00:00,2023-09-01 01:00:00,0.094060
2023-08-31 23:00:00,2023-09-01 00:00:00,0.107420
2023-08-31 22:00:00,2023-08-31 23:00:00,0.135570
2023-08-31 21:00:00,2023-08-31 22:00:00,0.164300
2023-08-31 20:00:00,2023-08-31 21:00:00,0.169030
2023-08-31 19:00:00,2023-08-31 20:00:00,0.156800
2023-08-31 18:00:00,2023-08-31 19:00:00,0.137610
2023-08-31 17:00:00,2023-08-31 18:00:00,0.115420
2023-08-31 16:00:00,2023-08-31 17:00:00,0.102960
2023-08-31 15:00:00,2023-08-31 16:00:00,0.103290
2023-08-31 14:00:00,2023-08-31 15:00:00,0.133800
2023-08-31 13:00:00,2023-08-31 14:00:00,0.167560
2023-08-31 12:00:00,2023-08-31 13:00:00,0.174990
2023-08-31 11:00:00,2023-08-31 12:00:00,0.154880
2023-08-31 10:00:00,2023-08-31 11:00:00,0.140890
2023-08-31 09:00:00,2023-08-31 10:00:00,0.158770
2023-08-31 08:00:00,2023-08-31 09:00:00,0.149910
2023-08-31 07:00:00,2023-08-31 08:00:00,0.134380
2023-08-31 06:00:00,2023-08-31 07:00:00,0.103290
2023-08-31 05:00:00,2023-08-31 06:00:00,0.100470
2023-08-31 04:00:00,2023-08-31 05:00:00,0.091700
2023-08-31 03:00:00,2023-08-31 04:00:00,0.091430
2023-08-31 02:00:00,2023-08-31 03:00:00,0.091760
2023-08-31 01:00:00,2023-08-31 02:00:00,0.096310
2023-08-31 00:00:00,2023-08-31 01:00:00,0.091020
2023-08-30 23:00:00,2023-08-31 00:00:00,0.119490
2023-08-30 22:00:00,2023-08-30 23:00:00,0.134400
2023-08-30 21:00:00,2023-08-30 22:00:00,0.174490
2023-08-30 20:00:00,2023-08-30 21:00:00,0.182250
2023-08-30 19:00:00,2023-08-30 20:00:00,0.144090
2023-08-30 18:00:00,2023-08-30 19:00:00,0.143170
2023-08-30 17:00:00,2023-08-30 18:00:00,0.165070
2023-08-30 16:00:00,2023-08-30 17:00:00,0.147040
2023-08-30 15:00:00,2023-08-30 16:00:00,0.159400
2023-08-30 14:00:00,2023-08-30 15:00:00,0.147090
2023-08-30 13:00:00,2023-08-30 14:00:00,0.147090
